employee_id,active_employee,department,job_role,gender,office_site,age_band,atsi_identification,employee_status,career_metric,career_years,career_year_band
E102481,0,Operations,Operations Coordinator,Male,Adelaide Branch,45-54,No,Terminated,Years Since Last Promotion,3,2-3
E102510,1,Operations,Operations Coordinator,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E102535,1,Operations,Logistics Officer,Male,Adelaide Branch,35-44,Yes,Active,Years Since Last Promotion,1,0-1
E102542,1,Operations,Logistics Officer,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E102596,1,Operations,Operations Coordinator,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E102624,1,Operations,Operations Coordinator,Female,Adelaide Branch,55-65,Yes,Active,Years Since Last Promotion,3,2-3
E102643,1,Operations,Operations Coordinator,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E102719,0,Operations,Logistics Officer,Female,Adelaide Branch,55-65,Yes,Terminated,Years Since Last Promotion,0,0-1
E102733,1,Operations,Operations Coordinator,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,4,4-5
E102835,1,Operations,Logistics Officer,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,6,6-10
E102886,1,Operations,Logistics Officer,Male,Adelaide Branch,22-24,No,Active,Years Since Last Promotion,0,0-1
E103003,1,Operations,Logistics Officer,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E103054,1,Operations,Logistics Officer,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E103076,1,Operations,Operations Coordinator,Female,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E103091,1,Operations,Logistics Officer,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,2,2-3
E103129,1,Operations,Logistics Officer,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E103179,1,Operations,Operations Coordinator,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,1,0-1
E103208,1,Operations,Operations Coordinator,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,6,6-10
E103339,1,Operations,Operations Coordinator,Female,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E103387,1,Operations,Logistics Officer,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E103438,1,Operations,Operations Coordinator,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E103522,0,Operations,Operations Coordinator,Female,Adelaide Branch,55-65,No,Terminated,Years Since Last Promotion,1,0-1
E103527,1,Operations,Operations Coordinator,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E103552,1,Operations,Operations Coordinator,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E103746,0,Operations,Operations Coordinator,Female,Adelaide Branch,55-65,No,Terminated,Years Since Last Promotion,0,0-1
E103756,1,Operations,Operations Coordinator,Female,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E103833,1,Operations,Operations Coordinator,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,3,2-3
E103835,0,Operations,Logistics Officer,Male,Adelaide Branch,25-34,No,Terminated,Years Since Last Promotion,0,0-1
E103843,1,Operations,Operations Coordinator,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,3,2-3
E100107,0,Operations,Site Supervisor,Female,Adelaide Branch,25-34,Yes,Terminated,Years Since Last Promotion,1,0-1
E100164,1,Operations,Site Supervisor,Male,Adelaide Branch,45-54,Yes,Active,Years Since Last Promotion,1,0-1
E100364,1,Operations,Site Supervisor,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,3,2-3
E100454,0,Operations,Site Supervisor,Female,Adelaide Branch,55-65,Yes,Terminated,Years Since Last Promotion,2,2-3
E100456,1,Operations,Site Supervisor,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,1,0-1
E100720,1,Operations,Site Supervisor,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,3,2-3
E101004,0,Operations,Site Supervisor,Female,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,4,4-5
E101061,1,Operations,Site Supervisor,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E101315,1,Operations,Site Supervisor,Female,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,3,2-3
E101437,1,Operations,Site Supervisor,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E101602,1,Operations,Site Supervisor,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,6,6-10
E101710,1,Operations,Site Supervisor,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,2,2-3
E101892,1,Operations,Site Supervisor,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,3,2-3
E102147,0,Operations,Site Supervisor,Female,Adelaide Branch,55-65,No,Terminated,Years Since Last Promotion,0,0-1
E102269,0,Operations,Site Supervisor,Female,Adelaide Branch,25-34,No,Terminated,Years Since Last Promotion,0,0-1
E102274,1,Operations,Site Supervisor,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,5,4-5
E102298,1,Operations,Site Supervisor,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,8,6-10
E102299,1,Operations,Site Supervisor,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E102346,1,Operations,Site Supervisor,Female,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E102383,1,Operations,Site Supervisor,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E102407,1,Operations,Site Supervisor,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E102651,0,Operations,Site Supervisor,Female,Adelaide Branch,55-65,No,Terminated,Years Since Last Promotion,1,0-1
E102786,1,Operations,Site Supervisor,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,4,4-5
E102845,1,Operations,Site Supervisor,Male,Adelaide Branch,22-24,No,Active,Years Since Last Promotion,1,0-1
E102892,1,Operations,Site Supervisor,Male,Adelaide Branch,25-34,Yes,Active,Years Since Last Promotion,0,0-1
E102916,0,Operations,Site Supervisor,Male,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,7,6-10
E103056,1,Operations,Site Supervisor,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E103274,1,Operations,Site Supervisor,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E103479,1,Operations,Site Supervisor,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,2,2-3
E103616,1,Operations,Site Supervisor,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E100104,0,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Terminated,Years Since Last Promotion,1,0-1
E100381,1,Operations,Operations Manager,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E100643,0,Operations,Operations Manager,Male,Adelaide Branch,25-34,No,Terminated,Years Since Last Promotion,6,6-10
E100745,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,9,6-10
E100834,1,Operations,Operations Manager,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E100855,0,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,0,0-1
E100943,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,Yes,Active,Years Since Last Promotion,0,0-1
E101448,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E101534,1,Operations,Operations Manager,Male,Adelaide Branch,25-34,Yes,Active,Years Since Last Promotion,0,0-1
E101537,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E101903,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E102049,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,Yes,Active,Years Since Last Promotion,1,0-1
E102097,1,Operations,Operations Manager,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E102139,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E102144,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E102281,1,Operations,Operations Manager,Female,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,9,6-10
E102372,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E102390,1,Operations,Operations Manager,Female,Adelaide Branch,25-34,Yes,Active,Years Since Last Promotion,1,0-1
E102485,0,Operations,Operations Manager,Female,Adelaide Branch,55-65,Yes,Terminated,Years Since Last Promotion,1,0-1
E102525,1,Operations,Operations Manager,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E102607,1,Operations,Operations Manager,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,1,0-1
E102785,0,Operations,Operations Manager,Female,Adelaide Branch,55-65,No,Terminated,Years Since Last Promotion,1,0-1
E102946,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,4,4-5
E102963,0,Operations,Operations Manager,Female,Adelaide Branch,45-54,Yes,Terminated,Years Since Last Promotion,3,2-3
E103163,1,Operations,Operations Manager,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E103432,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,5,4-5
E103622,1,Operations,Operations Manager,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,3,2-3
E103643,1,Operations,Operations Manager,Female,Adelaide Branch,25-34,Yes,Active,Years Since Last Promotion,2,2-3
E103667,0,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,0,0-1
E103782,1,Operations,Operations Manager,Female,Adelaide Branch,22-24,No,Active,Years Since Last Promotion,0,0-1
E103841,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,Yes,Active,Years Since Last Promotion,1,0-1
E100041,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E100336,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,4,4-5
E100714,1,Sales,Sales Representative,Male,Adelaide Branch,22-24,No,Active,Years Since Last Promotion,0,0-1
E100979,0,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,2,2-3
E101036,0,Sales,Sales Representative,Female,Adelaide Branch,45-54,Yes,Terminated,Years Since Last Promotion,0,0-1
E101044,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,4,4-5
E101191,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E101277,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E101284,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E101364,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,Yes,Active,Years Since Last Promotion,3,2-3
E101366,1,Sales,Sales Representative,Male,Adelaide Branch,22-24,No,Active,Years Since Last Promotion,0,0-1
E101560,0,Sales,Sales Representative,Female,Adelaide Branch,55-65,No,Terminated,Years Since Last Promotion,3,2-3
E101692,1,Sales,Sales Representative,Female,Adelaide Branch,45-54,Yes,Active,Years Since Last Promotion,4,4-5
E101749,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E101975,1,Sales,Sales Representative,Female,Adelaide Branch,25-34,Yes,Active,Years Since Last Promotion,0,0-1
E102048,1,Sales,Sales Representative,Female,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E102192,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,1,0-1
E102286,1,Sales,Sales Representative,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E102432,0,Sales,Sales Representative,Female,Adelaide Branch,55-65,No,Terminated,Years Since Last Promotion,0,0-1
E102574,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E102699,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E102704,0,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,0,0-1
E102931,0,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Terminated,Years Since Last Promotion,2,2-3
E103039,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E103103,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E103114,1,Sales,Sales Representative,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,1,0-1
E103120,0,Sales,Sales Representative,Female,Adelaide Branch,45-54,No,Terminated,Years Since Last Promotion,5,4-5
E103150,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,Yes,Active,Years Since Last Promotion,0,0-1
E103197,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E103248,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E103340,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E103478,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E103510,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E103547,0,Sales,Sales Representative,Female,Adelaide Branch,45-54,Yes,Terminated,Years Since Last Promotion,5,4-5
E103614,1,Sales,Sales Representative,Male,Adelaide Branch,45-54,Yes,Active,Years Since Last Promotion,2,2-3
E103674,1,Sales,Sales Representative,Female,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E103790,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E100032,1,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,4,4-5
E100121,1,Sales,Account Executive,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E100335,1,Sales,Account Executive,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E100369,1,Sales,Account Executive,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E100372,0,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Terminated,Years Since Last Promotion,1,0-1
E100674,1,Sales,Account Executive,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E100807,0,Sales,Account Executive,Female,Adelaide Branch,35-44,Yes,Terminated,Years Since Last Promotion,1,0-1
E101051,1,Sales,Account Executive,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E101094,1,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E101116,0,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,0,0-1
E101258,1,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,2,2-3
E101457,1,Sales,Account Executive,Male,Adelaide Branch,25-34,Yes,Active,Years Since Last Promotion,1,0-1
E101507,0,Sales,Account Executive,Male,Adelaide Branch,45-54,No,Terminated,Years Since Last Promotion,0,0-1
E101702,1,Sales,Account Executive,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,1,0-1
E102103,1,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,6,6-10
E102218,1,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E102370,0,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,1,0-1
E102523,1,Sales,Account Executive,Male,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,1,0-1
E102553,0,Sales,Account Executive,Female,Adelaide Branch,25-34,No,Terminated,Years Since Last Promotion,0,0-1
E102695,1,Sales,Account Executive,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,6,6-10
E102842,1,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,0,0-1
E102936,0,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Terminated,Years Since Last Promotion,0,0-1
E103079,1,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,1,0-1
E103222,0,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Terminated,Years Since Last Promotion,0,0-1
E103408,1,Sales,Account Executive,Male,Adelaide Branch,55-65,No,Active,Years Since Last Promotion,0,0-1
E103418,0,Sales,Account Executive,Male,Adelaide Branch,55-65,Yes,Terminated,Years Since Last Promotion,4,4-5
E103573,1,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,7,6-10
E103602,1,Sales,Account Executive,Male,Adelaide Branch,25-34,No,Active,Years Since Last Promotion,0,0-1
E103615,1,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Active,Years Since Last Promotion,0,0-1
E103632,1,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Active,Years Since Last Promotion,1,0-1
